corpus_size;modelo;tamanho_contexto;categoria;qtde_total;qtde_analisada;qtde_fora_dicionario;qtde_fora_ranking;mse;rmsd
5100000;skip-gram;12;gram7-past-tense;1560;1208;78;274;0.008465;0.092007
5100000;skip-gram;12;gram8-plural;1332;1017;210;105;0.008231;0.090723
5100000;skip-gram;12;gram9-plural-verbs;870;560;168;142;0.008567;0.092556
5100000;skip-gram;12;TOTAL;19544;11695;6118;1731;0.007270;0.085264
5100000;cbow;14;capital-common-countries;506;458;44;4;0.004774;0.069095
5100000;cbow;14;capital-world;4524;1840;2645;39;0.007012;0.083737
5100000;cbow;14;currency;866;247;528;91;0.017024;0.130474
5100000;cbow;14;city-in-state;2467;1655;541;271;0.012297;0.110890
5100000;cbow;14;family;506;318;164;24;0.004197;0.064783
5100000;cbow;14;gram1-adjective-to-adverb;992;393;290;309;0.014205;0.119185
5100000;cbow;14;gram2-opposite;812;170;432;210;0.015580;0.124822
5100000;cbow;14;gram3-comparative;1332;1116;142;74;0.004812;0.069370
5100000;cbow;14;gram4-superlative;1122;552;522;48;0.012549;0.112021
5100000;cbow;14;gram5-present-participle;1056;794;126;136;0.011197;0.105817
5100000;cbow;14;gram6-nationality-adjective;1599;1341;228;30;0.002452;0.049515
5100000;cbow;14;gram7-past-tense;1560;1242;78;240;0.010598;0.102948
5100000;cbow;14;gram8-plural;1332;1051;210;71;0.010463;0.102291
5100000;cbow;14;gram9-plural-verbs;870;591;168;111;0.008559;0.092514
5100000;cbow;14;TOTAL;19544;11768;6118;1658;0.008744;0.093512
5100000;skip-gram;14;capital-common-countries;506;462;44;0;0.001067;0.032668
5100000;skip-gram;14;capital-world;4524;1853;2645;26;0.003726;0.061043
5100000;skip-gram;14;currency;866;273;528;65;0.012389;0.111307
5100000;skip-gram;14;city-in-state;2467;1777;541;149;0.007777;0.088189
5100000;skip-gram;14;family;506;328;164;14;0.009168;0.095752
5100000;skip-gram;14;gram1-adjective-to-adverb;992;459;290;243;0.011785;0.108560
5100000;skip-gram;14;gram2-opposite;812;196;432;184;0.015014;0.122532
5100000;skip-gram;14;gram3-comparative;1332;1080;142;110;0.008136;0.090202
5100000;skip-gram;14;gram4-superlative;1122;493;522;107;0.013135;0.114608
5100000;skip-gram;14;gram5-present-participle;1056;709;126;221;0.011722;0.108268
5100000;skip-gram;14;gram6-nationality-adjective;1599;1371;228;0;0.001407;0.037509
5100000;skip-gram;14;gram7-past-tense;1560;1188;78;294;0.009018;0.094964
5100000;skip-gram;14;gram8-plural;1332;1023;210;99;0.007342;0.085685
5100000;skip-gram;14;gram9-plural-verbs;870;582;168;120;0.008301;0.091110
5100000;skip-gram;14;TOTAL;19544;11794;6118;1632;0.007166;0.084653
5100000;cbow;16;capital-common-countries;506;461;44;1;0.004589;0.067745
5100000;cbow;16;capital-world;4524;1831;2645;48;0.006337;0.079604
5100000;cbow;16;currency;866;262;528;76;0.017984;0.134103
5100000;cbow;16;city-in-state;2467;1683;541;243;0.012834;0.113288
5100000;cbow;16;family;506;321;164;21;0.006182;0.078625
5100000;cbow;16;gram1-adjective-to-adverb;992;406;290;296;0.014452;0.120215
5100000;cbow;16;gram2-opposite;812;182;432;198;0.016750;0.129423
5100000;cbow;16;gram3-comparative;1332;1117;142;73;0.004530;0.067308
5100000;cbow;16;gram4-superlative;1122;537;522;63;0.012760;0.112960
5100000;cbow;16;gram5-present-participle;1056;773;126;157;0.011013;0.104942
5100000;cbow;16;gram6-nationality-adjective;1599;1351;228;20;0.003034;0.055083
5100000;cbow;16;gram7-past-tense;1560;1268;78;214;0.011041;0.105078
5100000;cbow;16;gram8-plural;1332;1074;210;48;0.010811;0.103974
5100000;cbow;16;gram9-plural-verbs;870;583;168;119;0.009911;0.099553
5100000;cbow;16;TOTAL;19544;11849;6118;1577;0.009017;0.094958
5100000;skip-gram;16;capital-common-countries;506;462;44;0;0.001074;0.032778
5100000;skip-gram;16;capital-world;4524;1862;2645;17;0.003883;0.062317
5100000;skip-gram;16;currency;866;262;528;76;0.014586;0.120771
5100000;skip-gram;16;city-in-state;2467;1775;541;151;0.007833;0.088504
5100000;skip-gram;16;family;506;321;164;21;0.009545;0.097697
5100000;skip-gram;16;gram1-adjective-to-adverb;992;481;290;221;0.010856;0.104191
5100000;skip-gram;16;gram2-opposite;812;170;432;210;0.016243;0.127447
5100000;skip-gram;16;gram3-comparative;1332;1064;142;126;0.007450;0.086312
5100000;skip-gram;16;gram4-superlative;1122;506;522;94;0.012685;0.112629
5100000;skip-gram;16;gram5-present-participle;1056;720;126;210;0.012134;0.110153
5100000;skip-gram;16;gram6-nationality-adjective;1599;1370;228;1;0.001734;0.041641
5100000;skip-gram;16;gram7-past-tense;1560;1181;78;301;0.008447;0.091909
5100000;skip-gram;16;gram8-plural;1332;1027;210;95;0.008041;0.089674
5100000;skip-gram;16;gram9-plural-verbs;870;571;168;131;0.007898;0.088870
5100000;skip-gram;16;TOTAL;19544;11772;6118;1654;0.007195;0.084824
5100000;cbow;18;capital-common-countries;506;460;44;2;0.005297;0.072780
5100000;cbow;18;capital-world;4524;1819;2645;60;0.006839;0.082696
5100000;cbow;18;currency;866;255;528;83;0.019057;0.138046
5100000;cbow;18;city-in-state;2467;1677;541;249;0.010855;0.104186
5100000;cbow;18;family;506;323;164;19;0.004756;0.068962
5100000;cbow;18;gram1-adjective-to-adverb;992;386;290;316;0.014910;0.122107
5100000;cbow;18;gram2-opposite;812;178;432;202;0.016478;0.128368
5100000;cbow;18;gram3-comparative;1332;1130;142;60;0.005763;0.075915
5100000;cbow;18;gram4-superlative;1122;533;522;67;0.013060;0.114282
5100000;cbow;18;gram5-present-participle;1056;778;126;152;0.009977;0.099883
5100000;cbow;18;gram6-nationality-adjective;1599;1353;228;18;0.002809;0.052999
5100000;cbow;18;gram7-past-tense;1560;1218;78;264;0.010967;0.104724
5100000;cbow;18;gram8-plural;1332;1028;210;94;0.009590;0.097931
5100000;cbow;18;gram9-plural-verbs;870;594;168;108;0.011337;0.106476
5100000;cbow;18;TOTAL;19544;11732;6118;1694;0.008792;0.093767
5100000;skip-gram;18;capital-common-countries;506;462;44;0;0.000710;0.026646
5100000;skip-gram;18;capital-world;4524;1872;2645;7;0.003449;0.058726
5100000;skip-gram;18;currency;866;256;528;82;0.014094;0.118718
5100000;skip-gram;18;city-in-state;2467;1761;541;165;0.007565;0.086977
5100000;skip-gram;18;family;506;323;164;19;0.010000;0.099999
5100000;skip-gram;18;gram1-adjective-to-adverb;992;467;290;235;0.011857;0.108890
5100000;skip-gram;18;gram2-opposite;812;168;432;212;0.017526;0.132386
5100000;skip-gram;18;gram3-comparative;1332;1070;142;120;0.007666;0.087555
5100000;skip-gram;18;gram4-superlative;1122;497;522;103;0.013018;0.114097
5100000;skip-gram;18;gram5-present-participle;1056;712;126;218;0.012639;0.112425
5100000;skip-gram;18;gram6-nationality-adjective;1599;1370;228;1;0.001444;0.038004
5100000;skip-gram;18;gram7-past-tense;1560;1221;78;261;0.008686;0.093196
5100000;skip-gram;18;gram8-plural;1332;1045;210;77;0.008864;0.094149
5100000;skip-gram;18;gram9-plural-verbs;870;587;168;115;0.008439;0.091865
5100000;skip-gram;18;TOTAL;19544;11811;6118;1615;0.007273;0.085280
5100000;cbow;20;capital-common-countries;506;458;44;4;0.005146;0.071736
5100000;cbow;20;capital-world;4524;1838;2645;41;0.007348;0.085719
5100000;cbow;20;currency;866;255;528;83;0.019238;0.138702
5100000;cbow;20;city-in-state;2467;1675;541;251;0.011041;0.105077
5100000;cbow;20;family;506;323;164;19;0.006545;0.080904
5100000;cbow;20;gram1-adjective-to-adverb;992;390;290;312;0.014630;0.120953
5100000;cbow;20;gram2-opposite;812;172;432;208;0.016578;0.128756
5100000;cbow;20;gram3-comparative;1332;1113;142;77;0.005336;0.073046
5100000;cbow;20;gram4-superlative;1122;524;522;76;0.011674;0.108044
5100000;cbow;20;gram5-present-participle;1056;741;126;189;0.010040;0.100198
5100000;cbow;20;gram6-nationality-adjective;1599;1350;228;21;0.002645;0.051434
5100000;cbow;20;gram7-past-tense;1560;1181;78;301;0.011471;0.107105
5100000;cbow;20;gram8-plural;1332;1044;210;78;0.010836;0.104098
5100000;cbow;20;gram9-plural-verbs;870;570;168;132;0.009462;0.097275
5100000;cbow;20;TOTAL;19544;11634;6118;1792;0.008875;0.094208
5100000;skip-gram;20;capital-common-countries;506;462;44;0;0.000847;0.029106
5100000;skip-gram;20;capital-world;4524;1873;2645;6;0.003071;0.055416
5100000;skip-gram;20;currency;866;266;528;72;0.014674;0.121138
5100000;skip-gram;20;city-in-state;2467;1779;541;147;0.008011;0.089506
5100000;skip-gram;20;family;506;316;164;26;0.010785;0.103850
5100000;skip-gram;20;gram1-adjective-to-adverb;992;479;290;223;0.013129;0.114584
5100000;skip-gram;20;gram2-opposite;812;170;432;210;0.017930;0.133904
5100000;skip-gram;20;gram3-comparative;1332;1053;142;137;0.008372;0.091501
5100000;skip-gram;20;gram4-superlative;1122;479;522;121;0.012645;0.112448
5100000;skip-gram;20;gram5-present-participle;1056;709;126;221;0.011471;0.107102
5100000;skip-gram;20;gram6-nationality-adjective;1599;1371;228;0;0.001316;0.036278
5100000;skip-gram;20;gram7-past-tense;1560;1205;78;277;0.008387;0.091583
5100000;skip-gram;20;gram8-plural;1332;1055;210;67;0.008171;0.090392
5100000;skip-gram;20;gram9-plural-verbs;870;561;168;141;0.009100;0.095394
5100000;skip-gram;20;TOTAL;19544;11778;6118;1648;0.007275;0.085294
6750000;cbow;2;capital-common-countries;506;442;44;20;0.009066;0.095216
6750000;cbow;2;capital-world;4524;1723;2494;307;0.013072;0.114333
6750000;cbow;2;currency;866;189;528;149;0.014421;0.120086
6750000;cbow;2;city-in-state;2467;1388;541;538;0.016494;0.128430
6750000;cbow;2;family;506;324;164;18;0.003904;0.062480
6750000;cbow;2;gram1-adjective-to-adverb;992;544;180;268;0.015034;0.122613
6750000;cbow;2;gram2-opposite;812;280;392;140;0.013763;0.117318
6750000;cbow;2;gram3-comparative;1332;1318;0;14;0.003473;0.058936
6750000;cbow;2;gram4-superlative;1122;622;420;80;0.007661;0.087527
6750000;cbow;2;gram5-present-participle;1056;767;64;225;0.009162;0.095720
6750000;cbow;2;gram6-nationality-adjective;1599;1388;154;57;0.005828;0.076339
6750000;cbow;2;gram7-past-tense;1560;1262;78;220;0.008362;0.091444
6750000;cbow;2;gram8-plural;1332;977;210;145;0.005857;0.076533
6750000;cbow;2;gram9-plural-verbs;870;682;58;130;0.007362;0.085803
6750000;cbow;2;TOTAL;19544;11906;5327;2311;0.009340;0.096644
6750000;skip-gram;2;capital-common-countries;506;418;44;44;0.006082;0.077984
6750000;skip-gram;2;capital-world;4524;1630;2494;400;0.008510;0.092248
6750000;skip-gram;2;currency;866;192;528;146;0.009826;0.099126
6750000;skip-gram;2;city-in-state;2467;1349;541;577;0.010098;0.100489
6750000;skip-gram;2;family;506;324;164;18;0.002985;0.054631
6750000;skip-gram;2;gram1-adjective-to-adverb;992;425;180;387;0.008158;0.090319
6750000;skip-gram;2;gram2-opposite;812;278;392;142;0.008008;0.089487
6750000;skip-gram;2;gram3-comparative;1332;1269;0;63;0.002797;0.052890
6750000;skip-gram;2;gram4-superlative;1122;621;420;81;0.005483;0.074047
6750000;skip-gram;2;gram5-present-participle;1056;675;64;317;0.006328;0.079547
6750000;skip-gram;2;gram6-nationality-adjective;1599;1390;154;55;0.003697;0.060803
6750000;skip-gram;2;gram7-past-tense;1560;1066;78;416;0.005725;0.075667
6750000;skip-gram;2;gram8-plural;1332;978;210;144;0.004586;0.067718
6750000;skip-gram;2;gram9-plural-verbs;870;659;58;153;0.004648;0.068180
6750000;skip-gram;2;TOTAL;19544;11274;5327;2943;0.006085;0.078004
6750000;cbow;4;capital-common-countries;506;459;44;3;0.005600;0.074835
6750000;cbow;4;capital-world;4524;1925;2494;105;0.008959;0.094651
6750000;cbow;4;currency;866;215;528;123;0.016774;0.129514
6750000;cbow;4;city-in-state;2467;1630;541;296;0.013456;0.116002
6750000;cbow;4;family;506;322;164;20;0.004616;0.067941
6750000;cbow;4;gram1-adjective-to-adverb;992;564;180;248;0.016081;0.126810
6750000;cbow;4;gram2-opposite;812;289;392;131;0.016780;0.129540
6750000;cbow;4;gram3-comparative;1332;1302;0;30;0.003531;0.059423
6750000;cbow;4;gram4-superlative;1122;657;420;45;0.009627;0.098117
6750000;cbow;4;gram5-present-participle;1056;872;64;120;0.010893;0.104368
6750000;cbow;4;gram6-nationality-adjective;1599;1419;154;26;0.003950;0.062852
6750000;cbow;4;gram7-past-tense;1560;1336;78;146;0.007891;0.088832
6750000;cbow;4;gram8-plural;1332;1059;210;63;0.005415;0.073588
6750000;cbow;4;gram9-plural-verbs;870;717;58;95;0.008068;0.089823
6750000;cbow;4;TOTAL;19544;12766;5327;1451;0.008527;0.092339
6750000;skip-gram;4;capital-common-countries;506;454;44;8;0.003925;0.062649
6750000;skip-gram;4;capital-world;4524;1836;2494;194;0.007348;0.085721
6750000;skip-gram;4;currency;866;225;528;113;0.009881;0.099404
6750000;skip-gram;4;city-in-state;2467;1562;541;364;0.009219;0.096017
6750000;skip-gram;4;family;506;323;164;19;0.003303;0.057468
6750000;skip-gram;4;gram1-adjective-to-adverb;992;424;180;388;0.008914;0.094411
6750000;skip-gram;4;gram2-opposite;812;287;392;133;0.009442;0.097172
6750000;skip-gram;4;gram3-comparative;1332;1298;0;34;0.003603;0.060023
6750000;skip-gram;4;gram4-superlative;1122;630;420;72;0.006995;0.083638
6750000;skip-gram;4;gram5-present-participle;1056;753;64;239;0.008371;0.091493
6750000;skip-gram;4;gram6-nationality-adjective;1599;1435;154;10;0.002673;0.051696
6750000;skip-gram;4;gram7-past-tense;1560;1187;78;295;0.006167;0.078530
6750000;skip-gram;4;gram8-plural;1332;1011;210;111;0.005657;0.075215
6750000;skip-gram;4;gram9-plural-verbs;870;681;58;131;0.006994;0.083632
6750000;skip-gram;4;TOTAL;19544;12106;5327;2111;0.006317;0.079481
6750000;cbow;6;capital-common-countries;506;458;44;4;0.005043;0.071012
6750000;cbow;6;capital-world;4524;1972;2494;58;0.007501;0.086609
6750000;cbow;6;currency;866;234;528;104;0.016072;0.126774
6750000;cbow;6;city-in-state;2467;1676;541;250;0.012181;0.110366
6750000;cbow;6;family;506;321;164;21;0.003864;0.062165
6750000;cbow;6;gram1-adjective-to-adverb;992;559;180;253;0.016352;0.127873
6750000;cbow;6;gram2-opposite;812;301;392;119;0.018306;0.135299
6750000;cbow;6;gram3-comparative;1332;1313;0;19;0.003966;0.062978
6750000;cbow;6;gram4-superlative;1122;650;420;52;0.009514;0.097538
6750000;cbow;6;gram5-present-participle;1056;874;64;118;0.010381;0.101889
6750000;cbow;6;gram6-nationality-adjective;1599;1418;154;27;0.003105;0.055720
6750000;cbow;6;gram7-past-tense;1560;1304;78;178;0.008867;0.094163
6750000;cbow;6;gram8-plural;1332;1081;210;41;0.006753;0.082179
6750000;cbow;6;gram9-plural-verbs;870;725;58;87;0.008544;0.092433
6750000;cbow;6;TOTAL;19544;12886;5327;1331;0.008311;0.091163
6750000;skip-gram;6;capital-common-countries;506;460;44;2;0.001892;0.043497
6750000;skip-gram;6;capital-world;4524;1936;2494;94;0.005978;0.077317
6750000;skip-gram;6;currency;866;249;528;89;0.010709;0.103485
6750000;skip-gram;6;city-in-state;2467;1706;541;220;0.007381;0.085910
6750000;skip-gram;6;family;506;324;164;18;0.003881;0.062295
6750000;skip-gram;6;gram1-adjective-to-adverb;992;485;180;327;0.008764;0.093618
6750000;skip-gram;6;gram2-opposite;812;281;392;139;0.009155;0.095680
6750000;skip-gram;6;gram3-comparative;1332;1283;0;49;0.004427;0.066534
6750000;skip-gram;6;gram4-superlative;1122;665;420;37;0.007174;0.084699
6750000;skip-gram;6;gram5-present-participle;1056;787;64;205;0.009829;0.099144
6750000;skip-gram;6;gram6-nationality-adjective;1599;1444;154;1;0.001672;0.040889
6750000;skip-gram;6;gram7-past-tense;1560;1292;78;190;0.005787;0.076075
6750000;skip-gram;6;gram8-plural;1332;1074;210;48;0.005786;0.076067
6750000;skip-gram;6;gram9-plural-verbs;870;708;58;104;0.007755;0.088061
6750000;skip-gram;6;TOTAL;19544;12694;5327;1523;0.005953;0.077154
6750000;cbow;8;capital-common-countries;506;460;44;2;0.004008;0.063312
6750000;cbow;8;capital-world;4524;1989;2494;41;0.006782;0.082351
6750000;cbow;8;currency;866;244;528;94;0.017650;0.132852
6750000;cbow;8;city-in-state;2467;1703;541;223;0.011782;0.108546
6750000;cbow;8;family;506;317;164;25;0.003672;0.060594
6750000;cbow;8;gram1-adjective-to-adverb;992;544;180;268;0.015422;0.124184
6750000;cbow;8;gram2-opposite;812;269;392;151;0.014376;0.119898
6750000;cbow;8;gram3-comparative;1332;1301;0;31;0.004343;0.065899
6750000;cbow;8;gram4-superlative;1122;656;420;46;0.009691;0.098445
6750000;cbow;8;gram5-present-participle;1056;881;64;111;0.010334;0.101657
6750000;cbow;8;gram6-nationality-adjective;1599;1435;154;10;0.003356;0.057931
6750000;cbow;8;gram7-past-tense;1560;1320;78;162;0.009101;0.095402
6750000;cbow;8;gram8-plural;1332;1087;210;35;0.007063;0.084039
6750000;cbow;8;gram9-plural-verbs;870;724;58;88;0.009721;0.098598
6750000;cbow;8;TOTAL;19544;12930;5327;1287;0.008181;0.090449
6750000;skip-gram;8;capital-common-countries;506;462;44;0;0.001314;0.036243
6750000;skip-gram;8;capital-world;4524;1954;2494;76;0.005087;0.071324
6750000;skip-gram;8;currency;866;256;528;82;0.009785;0.098921
6750000;skip-gram;8;city-in-state;2467;1743;541;183;0.006215;0.078837
6750000;skip-gram;8;family;506;324;164;18;0.004061;0.063727
6750000;skip-gram;8;gram1-adjective-to-adverb;992;528;180;284;0.010018;0.100089
6750000;skip-gram;8;gram2-opposite;812;281;392;139;0.011000;0.104881
6750000;skip-gram;8;gram3-comparative;1332;1261;0;71;0.005808;0.076212
6750000;skip-gram;8;gram4-superlative;1122;654;420;48;0.009755;0.098767
6750000;skip-gram;8;gram5-present-participle;1056;841;64;151;0.010016;0.100081
6750000;skip-gram;8;gram6-nationality-adjective;1599;1444;154;1;0.001533;0.039150
6750000;skip-gram;8;gram7-past-tense;1560;1301;78;181;0.007194;0.084817
6750000;skip-gram;8;gram8-plural;1332;1065;210;57;0.005989;0.077387
6750000;skip-gram;8;gram9-plural-verbs;870;698;58;114;0.008157;0.090315
6750000;skip-gram;8;TOTAL;19544;12812;5327;1405;0.006194;0.078700
6750000;cbow;10;capital-common-countries;506;460;44;2;0.004148;0.064408
6750000;cbow;10;capital-world;4524;1980;2494;50;0.006436;0.080227
6750000;cbow;10;currency;866;241;528;97;0.018904;0.137492
6750000;cbow;10;city-in-state;2467;1715;541;211;0.009995;0.099975
6750000;cbow;10;family;506;323;164;19;0.003251;0.057018
6750000;cbow;10;gram1-adjective-to-adverb;992;541;180;271;0.015149;0.123082
6750000;cbow;10;gram2-opposite;812;260;392;160;0.015254;0.123506
6750000;cbow;10;gram3-comparative;1332;1299;0;33;0.004930;0.070214
6750000;cbow;10;gram4-superlative;1122;651;420;51;0.009831;0.099149
6750000;cbow;10;gram5-present-participle;1056;867;64;125;0.011044;0.105088
6750000;cbow;10;gram6-nationality-adjective;1599;1415;154;30;0.002377;0.048750
6750000;cbow;10;gram7-past-tense;1560;1350;78;132;0.009188;0.095853
6750000;cbow;10;gram8-plural;1332;1084;210;38;0.005798;0.076143
6750000;cbow;10;gram9-plural-verbs;870;712;58;100;0.010054;0.100269
6750000;cbow;10;TOTAL;19544;12898;5327;1319;0.007842;0.088556
6750000;skip-gram;10;capital-common-countries;506;462;44;0;0.001017;0.031894
6750000;skip-gram;10;capital-world;4524;1975;2494;55;0.004606;0.067868
6750000;skip-gram;10;currency;866;262;528;76;0.010946;0.104624
6750000;skip-gram;10;city-in-state;2467;1774;541;152;0.006003;0.077482
6750000;skip-gram;10;family;506;325;164;17;0.004883;0.069879
6750000;skip-gram;10;gram1-adjective-to-adverb;992;579;180;233;0.009866;0.099328
6750000;skip-gram;10;gram2-opposite;812;272;392;148;0.011767;0.108477
6750000;skip-gram;10;gram3-comparative;1332;1262;0;70;0.005371;0.073285
6750000;skip-gram;10;gram4-superlative;1122;627;420;75;0.011473;0.107113
6750000;skip-gram;10;gram5-present-participle;1056;830;64;162;0.011079;0.105259
6750000;skip-gram;10;gram6-nationality-adjective;1599;1444;154;1;0.001670;0.040869
6750000;skip-gram;10;gram7-past-tense;1560;1315;78;167;0.006855;0.082793
6750000;skip-gram;10;gram8-plural;1332;1063;210;59;0.006693;0.081813
6750000;skip-gram;10;gram9-plural-verbs;870;693;58;119;0.008064;0.089801
6750000;skip-gram;10;TOTAL;19544;12883;5327;1334;0.006278;0.079235
6750000;cbow;12;capital-common-countries;506;461;44;1;0.003851;0.062055
6750000;cbow;12;capital-world;4524;1977;2494;53;0.005345;0.073106
6750000;cbow;12;currency;866;255;528;83;0.016592;0.128810
6750000;cbow;12;city-in-state;2467;1708;541;218;0.011543;0.107437
6750000;cbow;12;family;506;321;164;21;0.003702;0.060843
6750000;cbow;12;gram1-adjective-to-adverb;992;550;180;262;0.014618;0.120907
6750000;cbow;12;gram2-opposite;812;264;392;156;0.014380;0.119919
6750000;cbow;12;gram3-comparative;1332;1266;0;66;0.005698;0.075483
6750000;cbow;12;gram4-superlative;1122;650;420;52;0.010036;0.100180
6750000;cbow;12;gram5-present-participle;1056;884;64;108;0.010879;0.104304
6750000;cbow;12;gram6-nationality-adjective;1599;1409;154;36;0.002185;0.046740
6750000;cbow;12;gram7-past-tense;1560;1330;78;152;0.010541;0.102668
6750000;cbow;12;gram8-plural;1332;1080;210;42;0.007005;0.083698
6750000;cbow;12;gram9-plural-verbs;870;720;58;92;0.010068;0.100342
6750000;cbow;12;TOTAL;19544;12875;5327;1342;0.008123;0.090126
6750000;skip-gram;12;capital-common-countries;506;462;44;0;0.000838;0.028954
6750000;skip-gram;12;capital-world;4524;2008;2494;22;0.004195;0.064765
6750000;skip-gram;12;currency;866;270;528;68;0.012971;0.113888
6750000;skip-gram;12;city-in-state;2467;1799;541;127;0.005977;0.077310
6750000;skip-gram;12;family;506;321;164;21;0.005595;0.074802
6750000;skip-gram;12;gram1-adjective-to-adverb;992;581;180;231;0.010416;0.102061
6750000;skip-gram;12;gram2-opposite;812;268;392;152;0.012494;0.111779
6750000;skip-gram;12;gram3-comparative;1332;1256;0;76;0.006154;0.078450
6750000;skip-gram;12;gram4-superlative;1122;634;420;68;0.011584;0.107629
6750000;skip-gram;12;gram5-present-participle;1056;831;64;161;0.010799;0.103917
6750000;skip-gram;12;gram6-nationality-adjective;1599;1443;154;2;0.001863;0.043168
6750000;skip-gram;12;gram7-past-tense;1560;1315;78;167;0.007863;0.088671
6750000;skip-gram;12;gram8-plural;1332;1081;210;41;0.005824;0.076315
6750000;skip-gram;12;gram9-plural-verbs;870;723;58;89;0.008942;0.094563
6750000;skip-gram;12;TOTAL;19544;12992;5327;1225;0.006473;0.080455
6750000;cbow;14;capital-common-countries;506;460;44;2;0.003389;0.058219
6750000;cbow;14;capital-world;4524;2005;2494;25;0.005999;0.077450
6750000;cbow;14;currency;866;259;528;79;0.016783;0.129548
6750000;cbow;14;city-in-state;2467;1691;541;235;0.011421;0.106870
6750000;cbow;14;family;506;321;164;21;0.005019;0.070843
6750000;cbow;14;gram1-adjective-to-adverb;992;490;180;322;0.015725;0.125399
6750000;cbow;14;gram2-opposite;812;239;392;181;0.014892;0.122034
6750000;cbow;14;gram3-comparative;1332;1281;0;51;0.005195;0.072078
6750000;cbow;14;gram4-superlative;1122;681;420;21;0.010484;0.102392
6750000;cbow;14;gram5-present-participle;1056;884;64;108;0.010421;0.102083
6750000;cbow;14;gram6-nationality-adjective;1599;1416;154;29;0.002239;0.047323
6750000;cbow;14;gram7-past-tense;1560;1315;78;167;0.009060;0.095186
6750000;cbow;14;gram8-plural;1332;1068;210;54;0.006572;0.081070
6750000;cbow;14;gram9-plural-verbs;870;702;58;110;0.009421;0.097060
6750000;cbow;14;TOTAL;19544;12812;5327;1405;0.007949;0.089159
6750000;skip-gram;14;capital-common-countries;506;462;44;0;0.000445;0.021085
6750000;skip-gram;14;capital-world;4524;2011;2494;19;0.004033;0.063504
6750000;skip-gram;14;currency;866;263;528;75;0.013467;0.116047
6750000;skip-gram;14;city-in-state;2467;1796;541;130;0.005349;0.073136
6750000;skip-gram;14;family;506;321;164;21;0.008571;0.092581
6750000;skip-gram;14;gram1-adjective-to-adverb;992;591;180;221;0.010659;0.103243
6750000;skip-gram;14;gram2-opposite;812;252;392;168;0.013694;0.117020
6750000;skip-gram;14;gram3-comparative;1332;1271;0;61;0.006345;0.079653
6750000;skip-gram;14;gram4-superlative;1122;648;420;54;0.012178;0.110355
6750000;skip-gram;14;gram5-present-participle;1056;861;64;131;0.010615;0.103027
6750000;skip-gram;14;gram6-nationality-adjective;1599;1445;154;0;0.001490;0.038603
6750000;skip-gram;14;gram7-past-tense;1560;1298;78;184;0.008098;0.089988
6750000;skip-gram;14;gram8-plural;1332;1051;210;71;0.006329;0.079555
6750000;skip-gram;14;gram9-plural-verbs;870;698;58;114;0.010377;0.101868
6750000;skip-gram;14;TOTAL;19544;12968;5327;1249;0.006602;0.081255
6750000;cbow;16;capital-common-countries;506;461;44;1;0.002963;0.054438
6750000;cbow;16;capital-world;4524;1987;2494;43;0.005579;0.074690
6750000;cbow;16;currency;866;255;528;83;0.018825;0.137203
6750000;cbow;16;city-in-state;2467;1687;541;239;0.011622;0.107806
6750000;cbow;16;family;506;316;164;26;0.004174;0.064609
6750000;cbow;16;gram1-adjective-to-adverb;992;516;180;296;0.014372;0.119884
6750000;cbow;16;gram2-opposite;812;257;392;163;0.015985;0.126432
6750000;cbow;16;gram3-comparative;1332;1268;0;64;0.005098;0.071400
6750000;cbow;16;gram4-superlative;1122;657;420;45;0.012436;0.111515
6750000;cbow;16;gram5-present-participle;1056;886;64;106;0.011143;0.105560
6750000;cbow;16;gram6-nationality-adjective;1599;1418;154;27;0.002894;0.053798
6750000;cbow;16;gram7-past-tense;1560;1259;78;223;0.010777;0.103811
6750000;cbow;16;gram8-plural;1332;1067;210;55;0.006247;0.079037
6750000;cbow;16;gram9-plural-verbs;870;681;58;131;0.010244;0.101213
6750000;cbow;16;TOTAL;19544;12715;5327;1502;0.008299;0.091099
6750000;skip-gram;16;capital-common-countries;506;462;44;0;0.000581;0.024109
6750000;skip-gram;16;capital-world;4524;2012;2494;18;0.003575;0.059789
6750000;skip-gram;16;currency;866;262;528;76;0.014117;0.118815
6750000;skip-gram;16;city-in-state;2467;1802;541;124;0.005171;0.071908
6750000;skip-gram;16;family;506;319;164;23;0.007181;0.084742
6750000;skip-gram;16;gram1-adjective-to-adverb;992;622;180;190;0.010681;0.103349
6750000;skip-gram;16;gram2-opposite;812;258;392;162;0.013334;0.115473
6750000;skip-gram;16;gram3-comparative;1332;1225;0;107;0.007045;0.083933
6750000;skip-gram;16;gram4-superlative;1122;621;420;81;0.013745;0.117241
6750000;skip-gram;16;gram5-present-participle;1056;857;64;135;0.010503;0.102485
6750000;skip-gram;16;gram6-nationality-adjective;1599;1445;154;0;0.001632;0.040393
6750000;skip-gram;16;gram7-past-tense;1560;1289;78;193;0.007663;0.087541
6750000;skip-gram;16;gram8-plural;1332;1089;210;33;0.005501;0.074169
6750000;skip-gram;16;gram9-plural-verbs;870;703;58;109;0.010401;0.101985
6750000;skip-gram;16;TOTAL;19544;12966;5327;1251;0.006521;0.080755
6750000;cbow;18;capital-common-countries;506;461;44;1;0.002636;0.051344
6750000;cbow;18;capital-world;4524;1997;2494;33;0.005844;0.076449
